Employee_ID,Work_Arrangement,Department,Job_Level,Years_Experience,Company_Size,Region,Meeting_Hours_Weekly,Commute_Minutes_Daily,Focus_Hours_Daily,Communication_Tool,Project_Tool,Focus_Score,Collaboration_Score,Innovation_Score,Work_Life_Balance_Score,Burnout_Risk_Percent,Satisfaction_Score,Tasks_Completed_Weekly,Response_Time_Hours,Survey_Date
9e36ba4c,Remote,Design,Manager,11,Enterprise (5000+),Europe,6.4,0,8.0,Discord,Asana,7.0,5.9,5.5,8.5,14,9.1,35,4.8,2025-09-02
d8b22c12,Remote,Product,Director,19,Medium (200-1000),Europe,6.4,0,8.0,Zoom,Asana,8.6,6.5,6.8,10.0,8,7.3,34,4.7,2026-01-02
a1170552,Hybrid,Engineering,Mid,4,Startup (<50),Americas,9.1,26,6.6,Zoom,Linear,5.7,10.0,4.0,7.4,7,7.3,32,3.2,2025-09-23
2774b253,Office,Finance,Mid,4,Large (1000-5000),Europe,8.1,36,5.1,Slack,Notion,4.4,8.4,9.5,5.5,33,6.4,29,3.1,2025-11-22
1aee18ec,Remote,Finance,Senior,8,Enterprise (5000+),Asia-Pacific,6.5,0,8.0,Discord,Linear,10.0,4.6,3.5,4.6,15,6.4,33,5.3,2025-08-24
d92f9150,Office,HR,Mid,3,Small (50-200),Asia-Pacific,12.8,50,4.7,Zoom,Notion,6.5,10.0,9.9,6.6,44,6.7,38,1.2,2025-10-16
eb0e9080,Office,Marketing,Junior,1,Medium (200-1000),Middle East/Africa,7.8,25,5.0,Microsoft Teams,Jira,8.0,7.2,6.8,7.3,4,6.4,42,3.8,2026-01-01
4f443b6f,Office,Engineering,Director,14,Large (1000-5000),Asia-Pacific,12.0,52,5.5,Google Meet,Trello,7.0,7.1,7.9,4.2,25,7.0,33,3.4,2025-09-17
bd5042f2,Remote,Engineering,Mid,4,Startup (<50),Americas,5.1,0,7.7,Zoom,Monday.com,8.1,7.2,4.3,8.1,20,5.0,45,6.0,2025-08-02
6fce8051,Office,Design,Mid,3,Enterprise (5000+),Americas,6.1,31,6.2,Discord,Trello,3.1,9.0,6.3,5.0,46,5.5,21,2.5,2025-08-09
d41c9395,Office,Product,Junior,1,Medium (200-1000),Asia-Pacific,6.8,28,6.3,Discord,Monday.com,5.6,6.8,9.3,7.1,21,6.2,33,3.6,2025-11-21
e85e0abb,Remote,Product,Senior,9,Small (50-200),Europe,6.3,0,8.0,Discord,Asana,6.7,7.3,3.6,8.9,22,9.1,21,5.4,2025-12-31
ad1a6adf,Hybrid,HR,Junior,0,Medium (200-1000),Middle East/Africa,6.6,28,6.6,Google Meet,Notion,4.4,6.6,6.8,7.6,0,8.2,18,2.9,2025-12-13
82208d97,Office,Operations,Mid,4,Medium (200-1000),Europe,10.3,57,6.0,Microsoft Teams,Notion,4.6,9.3,7.6,6.4,37,6.6,27,2.6,2025-11-01
904b8dbc,Remote,Sales,Senior,6,Small (50-200),Americas,8.0,0,7.4,Google Meet,Notion,9.3,5.8,5.2,7.7,56,8.4,30,4.7,2025-12-12
25abcb23,Remote,Product,Junior,1,Enterprise (5000+),Europe,4.0,0,8.0,Zoom,Jira,5.6,4.4,7.4,8.8,25,8.0,35,6.9,2025-11-24
3675d79b,Hybrid,Finance,Manager,11,Medium (200-1000),Asia-Pacific,7.1,19,7.9,Zoom,Jira,7.6,4.8,7.8,10.0,0,9.5,28,4.9,2025-08-31
daa650a3,Remote,Finance,Junior,1,Medium (200-1000),Asia-Pacific,5.0,0,8.0,Discord,Monday.com,10.0,4.0,5.9,8.9,0,7.0,50,6.1,2025-10-12
e089dd25,Remote,Product,Mid,4,Small (50-200),Asia-Pacific,3.8,0,8.0,Zoom,Monday.com,7.9,4.9,4.0,10.0,20,8.3,43,5.9,2025-12-28
1720f4db,Hybrid,Engineering,Lead,8,Enterprise (5000+),Middle East/Africa,8.7,28,6.2,Discord,Linear,8.7,5.3,8.6,7.9,6,6.6,37,3.8,2025-08-18
ddc3fffb,Remote,HR,Junior,0,Medium (200-1000),Asia-Pacific,7.6,0,7.3,Discord,Jira,7.1,4.6,6.6,10.0,4,8.2,38,5.2,2025-09-18
f3a6e3e0,Hybrid,Engineering,Director,13,Large (1000-5000),Europe,8.9,43,5.7,Microsoft Teams,Monday.com,9.5,8.6,6.8,6.9,18,7.5,34,5.1,2025-08-31
382e0998,Hybrid,Sales,Mid,2,Startup (<50),Europe,5.8,29,7.0,Discord,Linear,6.9,8.0,6.2,9.3,13,7.5,41,3.3,2025-11-06
0befa9b4,Remote,Product,Director,17,Startup (<50),Middle East/Africa,2.9,0,8.0,Google Meet,Asana,7.8,3.6,6.1,10.0,9,8.9,31,7.2,2025-08-18
25c2cdb1,Office,Finance,Manager,12,Enterprise (5000+),Americas,14.8,24,4.6,Discord,Monday.com,5.2,10.0,8.0,4.6,61,6.0,26,3.0,2025-12-12
271e8417,Office,HR,Manager,9,Startup (<50),Americas,8.3,38,6.0,Slack,Asana,7.9,6.7,10.0,3.6,37,4.8,36,2.5,2025-11-29
65d76ae8,Remote,Operations,Senior,8,Startup (<50),Europe,5.8,0,8.0,Slack,Linear,7.6,6.4,3.5,7.3,16,6.1,30,5.5,2025-10-05
2abe4471,Hybrid,Finance,Senior,5,Enterprise (5000+),Middle East/Africa,8.3,27,6.5,Google Meet,Jira,6.5,7.7,4.2,6.5,26,6.7,29,1.8,2026-01-28
67b0da50,Office,Customer Support,Lead,7,Small (50-200),Americas,7.4,52,5.8,Zoom,Asana,5.2,7.4,6.0,4.1,47,7.8,21,3.7,2025-12-26
a05d5c23,Office,Customer Support,Senior,9,Large (1000-5000),Americas,14.6,74,4.9,Zoom,Monday.com,4.2,9.2,8.0,4.9,43,5.2,27,1.7,2025-11-30
4c0779d2,Remote,Customer Support,Junior,1,Medium (200-1000),Americas,4.1,0,8.0,Microsoft Teams,Jira,8.2,3.3,5.6,9.0,19,7.3,37,4.9,2025-08-12
bd7a1a98,Office,Engineering,Mid,3,Enterprise (5000+),Americas,6.6,23,5.1,Slack,Jira,6.8,9.0,6.9,6.8,14,6.0,37,3.6,2025-08-12
64fd4436,Hybrid,Customer Support,Lead,7,Medium (200-1000),Europe,6.5,43,7.4,Microsoft Teams,Monday.com,7.7,8.1,7.7,3.6,42,4.8,41,3.7,2025-10-09
44ade9e3,Hybrid,HR,Manager,5,Medium (200-1000),Americas,11.5,42,5.6,Discord,Jira,4.0,7.0,5.7,6.2,16,7.9,26,3.7,2025-12-04
29e71e1d,Remote,Finance,Manager,7,Small (50-200),Asia-Pacific,7.6,0,7.9,Discord,Asana,7.6,6.5,3.7,9.0,13,6.9,29,5.6,2025-08-30
73caecc2,Hybrid,Customer Support,Senior,9,Small (50-200),Americas,6.7,21,6.6,Slack,Notion,6.6,7.3,6.5,8.4,15,10.0,29,4.5,2025-12-15
1811e2c9,Remote,HR,Mid,3,Medium (200-1000),Asia-Pacific,4.6,0,8.0,Google Meet,Asana,9.9,4.9,8.0,4.8,50,6.2,43,5.9,2025-11-13
9e79cf23,Remote,Operations,Junior,1,Enterprise (5000+),Asia-Pacific,2.2,0,8.0,Slack,Jira,7.0,6.2,2.9,7.5,26,7.0,30,5.3,2026-01-01
3847a3ce,Office,Finance,Senior,6,Medium (200-1000),Americas,11.8,74,4.3,Slack,Notion,4.3,10.0,5.9,7.7,23,7.9,23,0.9,2025-08-21
9a859acc,Remote,Design,VP,20,Enterprise (5000+),Europe,7.9,0,7.5,Google Meet,Jira,7.9,7.0,4.6,6.9,39,6.5,36,5.0,2025-08-25
2ecf2378,Hybrid,Finance,Lead,10,Large (1000-5000),Americas,11.5,33,5.3,Slack,Trello,9.6,7.0,5.8,6.6,23,9.2,37,2.2,2025-11-03
0c738d41,Hybrid,Customer Support,Manager,10,Enterprise (5000+),Americas,9.0,40,5.1,Google Meet,Notion,9.3,7.4,6.9,6.2,2,7.2,31,5.2,2025-09-15
e7f2e46b,Hybrid,Product,Manager,8,Startup (<50),Americas,4.5,29,6.9,Discord,Jira,7.1,7.9,4.8,7.0,26,7.3,18,4.1,2025-10-01
d5a220ba,Remote,Customer Support,Junior,1,Enterprise (5000+),Europe,2.3,0,8.0,Microsoft Teams,Monday.com,6.6,5.2,5.4,8.3,39,8.3,44,5.8,2025-11-17
ca7e29bb,Remote,HR,Junior,0,Small (50-200),Middle East/Africa,6.1,0,7.7,Discord,Notion,10.0,3.3,6.5,8.5,26,7.4,49,3.6,2026-01-01
55049745,Remote,Finance,Mid,4,Medium (200-1000),Europe,3.7,0,7.9,Google Meet,Linear,6.5,5.8,4.9,7.9,19,5.2,39,4.0,2025-12-04
aca143b7,Remote,Design,Manager,5,Enterprise (5000+),Americas,6.2,0,7.2,Slack,Notion,7.7,6.0,6.4,6.8,40,7.5,26,4.9,2025-12-25
10c80ba9,Office,HR,Senior,4,Large (1000-5000),Americas,9.8,81,5.5,Slack,Monday.com,8.5,7.6,5.1,5.4,26,7.7,25,2.5,2025-10-07
1d8bc465,Remote,Product,Senior,5,Small (50-200),Europe,2.5,0,8.0,Slack,Notion,7.6,6.3,6.8,9.6,16,7.5,47,3.4,2026-01-04
8b18623f,Office,Operations,Mid,4,Enterprise (5000+),Europe,14.7,33,4.8,Microsoft Teams,Notion,4.1,6.1,7.8,4.2,41,6.9,28,2.2,2026-01-21
de045e9d,Remote,Customer Support,Mid,3,Startup (<50),Americas,3.2,0,8.0,Microsoft Teams,Trello,9.5,7.8,6.3,10.0,4,8.2,36,5.1,2025-10-25
9da2499f,Office,Marketing,Mid,2,Startup (<50),Americas,6.8,86,7.2,Discord,Jira,4.4,5.5,6.9,4.7,12,4.9,26,3.7,2025-12-21
911a04a3,Hybrid,HR,Mid,3,Medium (200-1000),Americas,9.9,21,6.1,Discord,Asana,8.7,7.7,9.9,7.8,20,6.3,48,4.5,2025-09-07
7c9ca909,Office,Engineering,Mid,4,Medium (200-1000),Americas,13.6,75,5.1,Discord,Jira,6.8,8.4,6.4,6.4,19,6.5,34,3.8,2025-08-05
43b0fdf2,Remote,Design,VP,22,Large (1000-5000),Americas,6.0,0,8.0,Microsoft Teams,Linear,8.7,4.4,8.7,7.9,22,5.3,36,3.7,2025-12-12
efc3e6e7,Remote,Operations,Mid,4,Medium (200-1000),Europe,7.4,0,8.0,Discord,Asana,4.5,6.6,7.1,7.6,24,6.8,26,5.8,2025-10-13
79861a6d,Remote,Product,Senior,8,Large (1000-5000),Asia-Pacific,5.0,0,8.0,Microsoft Teams,Asana,8.1,5.7,6.0,8.2,55,7.4,36,4.2,2025-10-09
3491e93f,Hybrid,Engineering,Mid,4,Startup (<50),Europe,8.7,26,6.1,Discord,Linear,7.8,5.2,7.5,8.2,9,7.3,42,3.0,2025-12-19
1c22a98b,Remote,HR,Director,10,Small (50-200),Europe,4.8,0,8.0,Google Meet,Monday.com,7.6,3.8,5.4,7.5,38,7.5,24,5.8,2025-08-27
432ce6cd,Hybrid,Operations,Junior,1,Medium (200-1000),Asia-Pacific,5.0,42,7.0,Google Meet,Asana,5.5,6.8,7.5,9.4,14,7.3,38,3.5,2025-09-18
15d79e5a,Hybrid,Marketing,Mid,4,Small (50-200),Europe,8.7,39,6.1,Discord,Trello,6.3,6.4,4.1,5.0,51,5.4,30,5.1,2026-01-22
004b76b9,Hybrid,HR,Senior,9,Enterprise (5000+),Europe,9.7,42,6.0,Google Meet,Trello,9.3,6.2,4.9,8.8,0,6.9,39,3.6,2025-08-08
f8947bd9,Hybrid,Sales,Senior,7,Small (50-200),Americas,10.1,31,6.2,Discord,Linear,6.3,6.8,9.0,4.9,27,6.4,16,3.1,2025-11-03
1701805b,Office,Operations,Mid,4,Enterprise (5000+),Middle East/Africa,11.9,83,4.9,Google Meet,Asana,4.4,8.6,9.4,6.3,23,5.6,22,1.3,2025-12-16
3db21545,Hybrid,Design,Director,16,Medium (200-1000),Americas,4.2,37,7.4,Zoom,Notion,4.4,7.4,6.4,10.0,0,9.4,21,6.4,2025-10-24
91cf7eb1,Hybrid,Sales,VP,20,Large (1000-5000),Americas,8.2,16,6.3,Slack,Trello,7.2,7.1,7.4,9.3,13,8.9,32,4.2,2025-11-17
94187ea8,Hybrid,Customer Support,Mid,2,Enterprise (5000+),Asia-Pacific,5.7,28,6.3,Google Meet,Linear,6.8,7.8,5.4,8.1,9,8.7,32,4.4,2025-09-27
b1725cd0,Remote,Customer Support,Senior,5,Startup (<50),Asia-Pacific,7.1,0,7.4,Zoom,Jira,9.0,6.5,4.7,7.6,36,7.0,28,4.1,2025-11-14
14dd2a28,Remote,Engineering,Senior,5,Small (50-200),Asia-Pacific,6.6,0,8.0,Zoom,Jira,6.7,3.2,8.1,7.8,32,7.6,34,3.7,2025-12-14
f967e302,Office,Finance,Senior,9,Small (50-200),Asia-Pacific,13.5,45,4.2,Google Meet,Linear,4.8,8.2,6.2,5.4,26,6.4,33,2.7,2025-11-04
96d586a9,Hybrid,Sales,Mid,2,Startup (<50),Americas,10.3,20,5.4,Microsoft Teams,Monday.com,7.9,7.9,6.1,9.5,13,8.1,33,2.4,2025-09-06
587bba95,Hybrid,HR,VP,17,Enterprise (5000+),Europe,4.2,26,7.5,Microsoft Teams,Jira,6.6,7.9,5.7,8.3,10,8.2,23,3.3,2025-11-19
6509a5c2,Office,Finance,Senior,6,Large (1000-5000),Asia-Pacific,14.3,86,4.2,Discord,Asana,4.4,7.3,7.5,6.6,18,5.7,22,0.5,2025-09-06
386b203c,Office,Design,Junior,1,Large (1000-5000),Americas,13.7,88,4.8,Discord,Asana,2.4,7.5,8.1,2.1,59,5.9,15,0.9,2025-11-14
9c561489,Hybrid,Marketing,Lead,11,Large (1000-5000),Europe,7.7,40,5.6,Zoom,Monday.com,6.1,4.4,8.0,6.0,30,7.0,29,1.6,2025-10-07
e596d17f,Hybrid,Engineering,Mid,3,Small (50-200),Americas,10.1,25,5.8,Zoom,Notion,9.0,8.5,5.2,10.0,12,9.0,49,3.9,2025-10-02
b3918075,Hybrid,Product,Mid,3,Small (50-200),Asia-Pacific,4.9,34,7.2,Discord,Linear,6.1,8.2,4.8,7.7,24,6.4,47,2.6,2025-12-21
2b975361,Remote,Product,Manager,13,Medium (200-1000),Europe,6.8,0,7.5,Zoom,Trello,6.6,3.3,4.3,10.0,35,6.7,34,5.4,2025-10-30
d181f2ae,Remote,Engineering,Manager,7,Startup (<50),Americas,4.6,0,8.0,Slack,Trello,6.4,4.5,7.9,8.9,38,8.2,29,4.3,2025-09-23
f9fa0eb7,Hybrid,Operations,Mid,2,Startup (<50),Americas,10.9,28,5.6,Microsoft Teams,Monday.com,6.6,8.5,8.2,7.1,42,5.8,32,3.5,2026-01-16
80beb005,Hybrid,Product,Mid,3,Medium (200-1000),Asia-Pacific,6.3,36,7.0,Microsoft Teams,Linear,6.1,7.4,6.3,7.6,11,6.7,30,4.2,2026-01-09
9ca54aa4,Remote,Marketing,Director,12,Medium (200-1000),Americas,2.8,0,8.0,Google Meet,Asana,7.4,5.9,8.3,7.3,31,8.7,25,3.5,2025-11-25
5c67b502,Remote,Design,Director,13,Small (50-200),Asia-Pacific,5.1,0,8.0,Microsoft Teams,Asana,10.0,6.5,4.8,6.7,26,9.9,25,7.5,2026-01-25
8cf91505,Remote,Marketing,Manager,7,Small (50-200),Americas,3.0,0,8.0,Microsoft Teams,Asana,7.4,5.4,6.2,10.0,19,8.6,28,3.9,2026-01-15
96cc179b,Hybrid,Finance,Senior,8,Startup (<50),Americas,9.9,20,5.6,Zoom,Asana,6.5,8.6,5.9,7.1,46,6.2,22,2.8,2025-11-16
91f3c125,Remote,Marketing,Mid,3,Enterprise (5000+),Asia-Pacific,7.3,0,8.0,Discord,Asana,8.4,6.7,6.2,6.8,50,6.6,37,6.0,2025-09-01
867919c8,Hybrid,Sales,Lead,10,Medium (200-1000),Americas,7.4,33,7.3,Google Meet,Notion,5.6,10.0,9.0,7.3,31,7.2,25,5.0,2025-08-14
507ba5f4,Remote,Sales,Manager,9,Startup (<50),Americas,6.5,0,8.0,Slack,Asana,7.4,4.6,7.8,5.8,34,8.6,25,5.7,2025-11-12
0cd50845,Remote,Design,Lead,8,Medium (200-1000),Americas,2.6,0,8.0,Slack,Monday.com,9.3,5.4,4.5,7.6,26,8.5,31,5.2,2025-08-31
82090ec5,Remote,Operations,Lead,7,Large (1000-5000),Asia-Pacific,3.2,0,8.0,Microsoft Teams,Asana,9.0,6.7,5.8,7.6,25,6.0,26,5.2,2025-10-27
ccb68f0c,Remote,Marketing,Mid,3,Enterprise (5000+),Americas,5.6,0,8.0,Slack,Linear,6.9,7.0,5.2,7.7,25,8.1,36,5.3,2025-09-27
982ebdd3,Office,Engineering,Senior,7,Large (1000-5000),Middle East/Africa,10.6,28,4.9,Google Meet,Trello,7.6,7.2,7.0,5.8,36,5.8,28,3.0,2026-01-07
28f4ec70,Office,Finance,Director,17,Large (1000-5000),Asia-Pacific,8.0,83,6.2,Zoom,Notion,6.4,5.2,4.8,3.0,27,6.8,30,3.3,2025-09-21
48e54bb2,Hybrid,Customer Support,Junior,0,Large (1000-5000),Europe,11.2,35,6.0,Microsoft Teams,Monday.com,6.6,9.8,5.8,6.2,34,8.2,28,3.8,2025-11-14
585104c2,Hybrid,Design,Senior,4,Medium (200-1000),Europe,6.8,42,6.3,Google Meet,Trello,5.7,7.5,6.5,6.9,18,6.8,15,5.4,2025-10-11
050d1f52,Office,Sales,Mid,3,Large (1000-5000),Asia-Pacific,13.4,50,4.4,Discord,Monday.com,6.8,8.9,9.9,5.3,31,5.6,37,2.1,2025-10-28
64a080f3,Hybrid,Engineering,VP,29,Large (1000-5000),Americas,11.4,34,5.2,Microsoft Teams,Monday.com,8.1,6.3,7.8,8.2,18,7.2,31,1.5,2025-08-01
49c914db,Remote,Design,Senior,4,Startup (<50),Europe,4.4,0,8.0,Microsoft Teams,Monday.com,8.3,4.0,5.7,9.4,18,8.9,39,4.6,2025-12-29
e8fcda3a,Hybrid,Marketing,Senior,9,Medium (200-1000),Europe,5.6,38,6.5,Zoom,Monday.com,10.0,7.9,7.9,6.3,16,7.7,38,5.1,2025-12-02
abaa8098,Remote,Sales,Senior,8,Large (1000-5000),Europe,7.3,0,8.0,Slack,Asana,7.3,4.5,5.5,8.6,17,8.8,30,4.9,2025-11-07
4197b6a8,Office,Design,Senior,4,Enterprise (5000+),Europe,12.0,36,5.3,Discord,Trello,6.6,4.7,7.7,6.8,27,7.1,33,0.9,2025-10-13
b576c953,Remote,Sales,Director,10,Small (50-200),Asia-Pacific,3.1,0,8.0,Google Meet,Linear,6.3,8.7,3.4,7.7,26,5.6,19,4.2,2025-12-21
aa30c235,Office,Design,Senior,9,Startup (<50),Americas,11.7,33,4.7,Microsoft Teams,Notion,7.8,10.0,8.4,3.7,41,5.1,28,1.1,2025-09-06
f73b1d07,Hybrid,Marketing,Director,15,Large (1000-5000),Asia-Pacific,11.7,31,6.1,Zoom,Linear,9.4,7.0,7.2,8.2,17,6.8,36,3.0,2026-01-19
e16faf9b,Office,Product,Manager,12,Startup (<50),Europe,12.9,54,5.2,Discord,Linear,8.0,7.7,10.0,7.2,27,8.9,30,2.9,2025-08-04
c1807255,Hybrid,Marketing,Manager,8,Small (50-200),Europe,9.0,35,5.2,Discord,Jira,6.2,8.8,5.8,8.8,0,8.6,26,4.2,2025-11-29
d179922a,Office,Product,Mid,2,Small (50-200),Americas,10.3,64,5.0,Slack,Notion,5.0,7.8,8.9,4.7,36,5.9,35,3.3,2026-01-14
48d6aec0,Office,Sales,Senior,9,Small (50-200),Americas,8.8,50,5.6,Slack,Linear,7.0,8.1,7.0,6.8,24,6.5,21,2.8,2025-10-10
50b3f0df,Office,HR,Lead,10,Medium (200-1000),Americas,14.3,53,6.2,Discord,Jira,4.6,8.2,7.2,3.9,41,8.3,21,3.9,2025-12-29
2a6fdac0,Remote,HR,Mid,4,Startup (<50),Middle East/Africa,2.1,0,8.0,Google Meet,Linear,7.9,9.5,8.5,8.3,33,6.9,35,5.8,2025-11-29
84441e74,Hybrid,HR,Senior,7,Startup (<50),Middle East/Africa,7.8,20,7.3,Slack,Asana,7.6,8.0,7.5,8.0,19,8.1,37,4.0,2025-09-16
32d373cc,Remote,Design,Senior,6,Startup (<50),Middle East/Africa,3.7,0,7.5,Microsoft Teams,Linear,10.0,7.5,4.8,8.9,26,8.3,42,4.2,2025-10-02
00771e3f,Hybrid,HR,VP,17,Medium (200-1000),Europe,7.3,33,7.1,Slack,Asana,8.7,7.3,7.3,7.6,8,9.1,33,3.7,2025-12-19
d487451e,Remote,HR,Junior,1,Startup (<50),Americas,2.3,0,8.0,Microsoft Teams,Jira,6.9,5.2,3.9,8.5,28,8.4,32,5.4,2025-08-13
64329a98,Remote,Finance,Senior,7,Startup (<50),Middle East/Africa,2.1,0,8.0,Zoom,Jira,9.4,5.5,5.0,10.0,25,8.3,47,4.5,2025-12-06
08a2cb9a,Hybrid,Finance,Junior,1,Medium (200-1000),Europe,8.7,15,6.1,Microsoft Teams,Linear,6.0,8.4,5.4,7.9,23,6.5,25,2.7,2025-11-13
554de453,Remote,Customer Support,Manager,11,Small (50-200),Europe,3.2,0,8.0,Discord,Asana,8.3,6.3,7.0,9.0,30,8.7,29,4.7,2026-01-07
61d83db3,Office,Product,Senior,9,Medium (200-1000),Europe,7.0,85,5.8,Slack,Linear,8.5,7.9,8.8,4.0,36,5.2,35,5.2,2025-10-15
1f8c1ab2,Hybrid,Design,Director,11,Medium (200-1000),Americas,11.3,44,5.6,Slack,Monday.com,6.8,8.5,6.5,9.6,16,8.4,25,3.6,2025-09-06
3059e80c,Office,Design,Lead,7,Large (1000-5000),Americas,6.2,44,6.2,Discord,Notion,7.7,9.2,8.1,7.7,9,6.0,32,4.9,2025-11-10
062e2095,Hybrid,Design,Mid,3,Enterprise (5000+),Asia-Pacific,9.4,28,5.9,Microsoft Teams,Asana,6.8,9.6,10.0,8.8,5,9.6,38,3.7,2025-12-11
17eb59e7,Hybrid,Product,VP,29,Medium (200-1000),Europe,11.1,19,5.3,Zoom,Jira,10.0,7.5,6.8,9.2,12,8.2,35,3.0,2025-11-05
7fd75d08,Office,Sales,Senior,5,Small (50-200),Europe,9.4,70,6.1,Slack,Asana,5.4,8.7,9.3,6.0,37,6.2,23,3.5,2025-12-27
7745c5f4,Hybrid,HR,Senior,8,Small (50-200),Americas,4.5,18,6.7,Slack,Linear,8.1,3.5,6.7,8.6,5,9.2,24,2.8,2025-11-16
f42f1a16,Hybrid,Sales,Mid,2,Large (1000-5000),Americas,10.4,40,6.0,Discord,Monday.com,8.4,8.4,4.5,4.3,42,4.9,41,3.7,2025-08-30
e64bd3cf,Office,Marketing,Manager,14,Small (50-200),Americas,6.2,87,7.1,Discord,Notion,7.7,8.0,3.6,7.4,19,8.3,29,3.6,2025-11-28
c3a85d94,Remote,Engineering,Lead,11,Startup (<50),Asia-Pacific,6.5,0,8.0,Zoom,Linear,7.5,5.4,6.5,8.4,10,8.3,36,4.6,2025-09-24
17f076f4,Hybrid,Engineering,Junior,0,Medium (200-1000),Asia-Pacific,4.7,25,7.1,Zoom,Jira,6.7,10.0,6.8,7.2,7,7.2,28,2.4,2025-10-02
e7bed925,Hybrid,Operations,Mid,3,Startup (<50),Middle East/Africa,9.8,43,5.5,Google Meet,Linear,7.6,5.3,7.1,9.2,9,7.4,43,5.3,2025-10-19
5dd0b4ad,Remote,HR,Lead,10,Large (1000-5000),Middle East/Africa,5.5,0,7.3,Discord,Trello,9.1,6.7,8.5,6.2,29,7.5,35,6.9,2025-12-03
4e3a32dd,Hybrid,Marketing,Mid,4,Startup (<50),Americas,5.5,22,6.9,Discord,Monday.com,8.5,7.8,7.8,8.2,17,7.7,41,4.8,2025-10-02
63411f2e,Office,Marketing,Manager,7,Medium (200-1000),Europe,7.3,80,5.7,Discord,Trello,9.2,6.7,8.6,3.7,39,5.9,37,2.8,2025-08-22
14bae3ad,Remote,Marketing,Manager,8,Small (50-200),Europe,2.0,0,8.0,Discord,Jira,10.0,5.4,4.0,8.3,23,7.6,38,5.3,2025-08-19
74b9fd94,Hybrid,HR,VP,22,Startup (<50),Europe,4.7,40,7.3,Slack,Jira,6.3,6.4,8.3,7.5,0,7.2,22,3.6,2025-11-10
f8bd0d17,Hybrid,Customer Support,Manager,13,Small (50-200),Middle East/Africa,6.4,28,6.0,Zoom,Notion,9.2,3.9,9.6,8.0,17,7.6,37,3.6,2025-12-06
c2c7a422,Office,Finance,Senior,6,Small (50-200),Americas,7.3,71,6.3,Discord,Asana,7.0,8.3,4.8,5.8,21,4.9,25,1.8,2025-08-13
cd00bd12,Hybrid,Marketing,Senior,4,Small (50-200),Asia-Pacific,9.5,19,5.2,Zoom,Linear,7.9,9.2,6.8,5.9,29,7.1,27,4.2,2025-08-09
966761f7,Hybrid,Customer Support,Senior,9,Startup (<50),Americas,8.9,19,5.5,Microsoft Teams,Notion,6.3,6.3,10.0,7.1,25,6.6,28,2.6,2026-01-10
4c2763a4,Hybrid,Engineering,Lead,6,Medium (200-1000),Asia-Pacific,7.9,41,6.6,Google Meet,Monday.com,5.1,9.1,7.5,8.2,4,6.9,22,4.6,2026-01-30
a9d6ef40,Office,Design,Mid,4,Startup (<50),Americas,11.1,74,6.1,Zoom,Monday.com,6.8,9.2,6.5,8.1,30,7.5,42,3.5,2025-08-26
1c740cf3,Hybrid,Product,Junior,0,Startup (<50),Americas,8.3,39,6.8,Microsoft Teams,Asana,8.1,5.3,7.3,4.5,45,6.3,37,4.5,2025-09-04
58e987a7,Remote,Product,Junior,0,Small (50-200),Europe,5.9,0,8.0,Zoom,Asana,9.5,7.9,9.8,6.5,40,7.4,45,4.4,2026-01-17
342cbebf,Office,Customer Support,Mid,2,Enterprise (5000+),Europe,12.6,82,4.7,Google Meet,Monday.com,5.7,7.6,7.7,6.4,32,6.6,37,0.9,2025-08-07
4e2a432d,Hybrid,Product,Mid,4,Large (1000-5000),Americas,6.4,24,7.4,Slack,Monday.com,5.5,6.6,6.9,7.3,20,5.8,40,3.5,2025-09-09
ed1f4079,Remote,Sales,Director,13,Large (1000-5000),Europe,2.6,0,8.0,Microsoft Teams,Monday.com,5.7,2.4,4.6,10.0,0,7.7,26,7.4,2025-08-21
67e71ff1,Hybrid,HR,Lead,11,Medium (200-1000),Americas,6.5,44,6.4,Discord,Asana,6.8,7.3,6.6,8.6,13,8.6,28,3.9,2025-11-03
a972fbaa,Hybrid,Customer Support,Manager,5,Large (1000-5000),Asia-Pacific,4.4,30,7.9,Slack,Asana,7.6,8.1,8.5,6.9,32,5.6,30,5.6,2025-09-07
3a393214,Hybrid,Marketing,Senior,5,Small (50-200),Asia-Pacific,7.4,35,6.9,Discord,Trello,9.5,8.3,8.4,7.3,30,8.8,39,4.8,2025-08-20
2c98b47a,Office,Design,Lead,6,Large (1000-5000),Europe,12.9,21,4.8,Discord,Asana,6.6,7.8,5.1,8.1,22,6.6,41,3.7,2025-08-07
5e081771,Office,Product,Senior,5,Small (50-200),Americas,9.0,80,5.2,Slack,Jira,5.5,8.7,4.6,6.3,21,7.4,19,1.4,2025-11-19
a509843d,Hybrid,Design,Senior,5,Enterprise (5000+),Europe,11.6,29,6.2,Discord,Jira,7.4,9.3,7.4,7.5,15,9.0,27,2.7,2025-12-03
71eb3aa5,Hybrid,HR,Mid,3,Small (50-200),Europe,5.5,39,6.0,Microsoft Teams,Notion,7.7,7.9,9.2,10.0,20,7.5,39,3.4,2026-01-10
f835bba1,Hybrid,Marketing,Senior,9,Enterprise (5000+),Americas,8.4,39,6.4,Zoom,Notion,6.8,7.5,7.7,6.0,28,7.1,24,4.3,2025-10-15
d4df3d8e,Office,Product,Director,10,Medium (200-1000),Middle East/Africa,11.1,32,4.9,Google Meet,Jira,4.9,7.0,6.7,8.3,14,8.7,22,1.8,2025-12-06
